Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length, Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Std, Active Max, Active Min, Idle Mean, Idle Std, Idle Max, Idle Min, Label
8.73.175.208-192.168.10.15-137-25294-17,192.168.10.15,25294,8.73.175.208,137,17,5/7/2017 11:08:33,299276,1,2,24,50,24,24,24.155,0,39,20,24.8749,5.915,247.2633956615298,10.024191716007966,149638,44891.4,209166,27471,0,0,0,0,0,272005,272005,0,272005,73982,0,0,0,0,8,16,3.3414,6.68279,20,39,18.5,7.8152,61.0774,0,0,0,0,0,0,0,0,2,24.6667,24.155,24.8749,8,0,0,0,0,0,0,1,24,2,50,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
216.207.118.103-192.168.10.19-443-45715-6,192.168.10.19,45715,216.207.118.103,443,6,5/7/2017 11:08:35,599622,8,16,1365,8461,324,58,170.647,95.8488,967,338,528.792,253.723,16386.990470663186,40.02521588600818,26070.5,27016,78436,5937,375678,53668.3,63780.1,120541,9702,479565,31971,37526.5,70765,6256,0,0,0,0,160,320,13.3417,26.6835,58,967,393.04,273.406,74751,0,0,0,0,1,0,0,0,2,409.417,170.647,528.792,160,0,0,0,0,0,0,8,1365,16,8461,64240,-1,5,20,0,0,0,0,0,0,0,0,BENIGN
31.115.169.34-192.168.10.15-53-55333-17,192.168.10.15,55333,31.115.169.34,53,17,5/7/2017 11:08:36,14316,1,2,35,199,35,35,34.6361,0,143,78,99.5081,26.7208,16345.347862531435,209.55574182732607,7158,2147.4,12147,1325,0,0,0,0,0,12838,12837.6,0,12838,1004,0,0,0,0,8,16,69.8519,139.704,35,143,58.5,42.2722,1786.94,0,0,0,0,0,0,0,0,2,78,34.6361,99.5081,8,0,0,0,0,0,0,1,35,2,199,-1,-1,1,0,0,0,0,0,0,0,0,0,BENIGN
91.254.220.116-192.168.10.14-8080-41667-6,192.168.10.14,41667,91.254.220.116,8080,6,5/7/2017 11:08:43,567381,10,17,2269,23550,413,151,226.852,98.9597,3451,0,1385.28,1126.62,45505.57738098386,47.58707112152152,21822.3,29985.8,59842,6019,445371,49485.7,66157.9,184905,10660,466931,29183.2,32396.7,88044,1693,0,0,0,0,200,340,17.6248,29.9622,0,3451,922.107,1056.84,1.1169e+06,1,0,0,0,1,0,0,0,1,956.259,226.852,1385.28,200,0,0,0,0,0,0,10,2269,17,23550,8192,28960,4,20,0,0,0,0,0,0,0,0,BENIGN
13.11.206.155-192.168.10.5-53-2681-17,192.168.10.5,2681,13.11.206.155,53,17,5/7/2017 11:09:44,36764,1,1,35,46,35,35,34.9058,0,46,46,46.2209,0,2203.242302252203,54.401044500054404,36764,0,36764,7588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,27.2005,27.2005,35,46,27,14.696,215.972,0,0,0,0,0,0,0,0,1,40.5,34.9058,46.2209,8,0,0,0,0,0,0,1,35,1,46,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.58-192.168.10.9-443-10095-6,192.168.10.9,10095,192.168.10.58,443,6,5/7/2017 11:10:15,756256,16,5,2664,7768,428,82,166.478,106.106,3182,1010,1553.59,752.39,13794.27072314137,27.768374730250073,37812.8,41460.9,129758,1648,488732,32582.1,38522.2,83030,7821,435716,108929,96931.1,259880,25185,1,0,0,0,320,100,21.1569,6.61152,82,3182,474.182,702.075,492909,0,0,0,1,0,0,0,0,0,496.762,166.478,1553.59,320,0,0,0,0,0,0,16,2664,5,7768,8192,5840,7,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-10712-6,172.16.0.1,10712,192.168.10.50,80,6,5/7/2017 11:10:17,11551184,12,6,4720,17645,1171,103,393.295,475.44,7590,0,2940.78,2997.67,1936.1651584807237,1.5582818176907234,679481,2.22491e+06,6846807,37967,7358277,668934,1.88754e+06,4082714,91429,9128938,1.82579e+06,6.54543e+06,9128938,171321,0,0,0,0,240,120,1.03885,0.519427,0,7590,1177.11,2143,4.59246e+06,1,0,0,0,0,0,0,0,0,1242.5,393.295,2940.78,240,0,0,0,0,0,0,12,4720,6,17645,29200,235,6,20,345873,133646,581693,269471,9.34557e+06,2.58239e+06,11551184,7262022,DoS GoldenEye
31.24.7.165-192.168.10.8-123-26241-17,192.168.10.8,26241,31.24.7.165,123,17,5/7/2017 11:10:21,33587,2,1,93,47,54,42,46.665,5.3809,47,47,47.302,0,4168.279393813083,89.32027272456605,16793.5,5038.05,25372,2242,28176,28175.6,0,28176,1105,0,0,0,0,0,0,0,0,0,16,8,59.5468,29.7734,42,54,35,12.6674,160.464,0,0,0,0,0,0,0,0,0,46.6667,46.665,47.302,16,0,0,0,0,0,0,2,93,1,47,-1,-1,2,8,0,0,0,0,0,0,0,0,BENIGN
104.58.170.200-192.168.10.17-137-9127-17,192.168.10.17,9127,104.58.170.200,137,17,5/7/2017 11:10:29,361462,2,2,64,371,39,27,31.9332,3.333,235,124,185.466,43.4767,1203.4460053892249,11.06617016449862,120487,36146.2,169775,2385,266930,266930,0,266930,40648,345353,345353,0,345353,94144,0,0,0,0,16,16,5.53309,5.53309,27,235,87,85.5258,7314.67,0,0,0,0,0,0,0,0,1,108.75,31.9332,185.466,16,0,0,0,0,0,0,2,64,2,371,-1,-1,2,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-22666-6,172.16.0.1,22666,192.168.10.50,80,6,5/7/2017 11:10:33,15143765,14,9,11356,33140,2813,0,811.165,1354.51,17429,0,3682.23,6436.54,2938.238938599483,1.518776869556547,688353,2.37015e+06,5307164,105568,11840660,910820,3.20662e+06,6730029,220370,10229220,1.27865e+06,3.9758e+06,10229220,75463,0,0,0,0,448,288,0.924473,0.594304,0,17429,1854,4392.95,1.9298e+07,0,0,0,1,0,0,0,0,0,1934.61,811.165,3682.23,448,0,0,0,0,0,0,14,11356,9,33140,29200,235,8,32,147958,98430.8,341002,84143,1.15193e+07,654515,12193053,11004025,DoS GoldenEye
151.135.79.182-192.168.10.16-123-36691-17,192.168.10.16,36691,151.135.79.182,123,17,5/7/2017 11:10:47,12814,1,1,43,41,43,43,43.0215,0,41,41,40.6578,0,6555.330107694709,156.07928827844546,12814,0,12814,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,78.0396,78.0396,41,43,28,13.89,192.933,0,0,0,0,0,0,0,0,1,42,43.0215,40.6578,8,0,0,0,0,0,0,1,43,1,41,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-38035-6,172.16.0.1,38035,192.168.10.50,80,6,5/7/2017 11:11:36,10454982,11,10,5918,33909,1519,0,537.966,662.25,11084,0,3390.88,6623.32,3809.3800639733286,2.0086117795324756,522749,1.42872e+06,4700026,45482,6802250,680225,1.71587e+06,4805971,146041,6365695,707299,2.1545e+06,4682433,4039,0,0,0,0,352,320,1.05213,0.956482,0,11084,1810.32,4812.17,2.3157e+07,1,0,0,0,1,0,0,0,0,1896.52,537.966,3390.88,352,0,0,0,0,0,0,11,5918,10,33909,29200,235,6,32,97800.5,0,97801,97801,7.38503e+06,0,7385031,7385031,DoS GoldenEye
192.168.10.50-172.16.0.1-80-34732-6,172.16.0.1,34732,192.168.10.50,80,6,5/7/2017 11:12:03,7460680,9,8,3777,29859,2492,0,419.67,841.007,16099,0,3732.32,5391.16,4508.436228333074,2.2786126733756173,466292,1.09435e+06,3284573,20386,6093641,761705,1.83925e+06,3809854,110687,6917866,988267,2.39628e+06,6917866,285888,0,0,0,0,288,256,1.20632,1.07229,0,16099,1868.67,4098.52,1.67979e+07,0,0,0,1,0,1,0,0,0,1978.59,419.67,3732.32,288,0,0,0,0,0,0,9,3777,8,29859,29200,235,6,32,5414.22,1007,6516,4390,5.35902e+06,431853,6027981,4877924,DoS GoldenEye
192.168.10.50-172.16.0.1-80-60295-6,172.16.0.1,60295,192.168.10.50,80,6,5/7/2017 11:12:04,7211551,13,7,6713,16209,2543,0,516.38,1075.74,9319,0,2315.57,2881.93,3178.5118069608047,2.773328511439495,379555,1.92179e+06,4464765,99245,6663988,555332,3.01593e+06,5125131,85142,5682786,947131,4.92108e+06,5682786,35136,0,0,0,0,416,224,1.80266,0.970665,0,9319,1091.52,2097.27,4.39854e+06,0,0,0,1,0,0,0,0,0,1146.1,516.38,2315.57,416,0,0,0,0,0,0,13,6713,7,16209,29200,235,5,32,130621,0,130621,130621,4.16426e+06,0,4164258,4164258,DoS GoldenEye
31.90.218.104-192.168.10.19-53-46927-17,192.168.10.19,46927,31.90.218.104,53,17,5/7/2017 11:12:31,118107,3,1,129,107,53,40,43.0167,5.9778,107,107,107.386,0,1998.1880836868263,33.86759463875977,39369,11810.7,52612,10571,77266,38632.8,12919.8,60423,4374,0,0,0,0,0,0,0,0,0,24,8,25.4007,8.4669,40,107,47.2,30.7494,945.523,0,0,0,0,0,0,0,0,0,59,43.0167,107.386,24,0,0,0,0,0,0,3,129,1,107,-1,-1,3,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-26304-6,172.16.0.1,26304,192.168.10.50,80,6,5/7/2017 11:12:39,12307116,8,6,2707,16911,1021,0,338.404,613.022,9774,0,2818.45,5254.88,1594.0371407891175,1.1375532659316774,946701,2.68055e+06,6699997,258583,7795409,1.11363e+06,2.58633e+06,4587227,174718,8910390,1.78208e+06,5.07335e+06,8910390,256899,0,0,0,0,160,120,0.65003,0.487523,0,9774,1307.87,3682.96,1.35642e+07,0,1,0,0,0,0,0,0,0,1401.29,338.404,2818.45,160,0,0,0,0,0,0,8,2707,6,16911,29200,235,3,20,224040,81064.6,310620,133600,8.2041e+06,0,8204099,8204099,DoS GoldenEye
23.152.238.244-192.168.10.19-137-44271-17,192.168.10.19,44271,23.152.238.244,137,17,5/7/2017 11:12:39,414478,2,1,98,70,60,44,48.8842,5.5912,70,70,69.9426,0,405.3291127635242,7.238019870777218,207239,62171.7,368075,27580,396178,396178,0,396178,79179,0,0,0,0,0,0,0,0,0,16,8,4.82535,2.41267,44,70,42,17.6833,312.699,0,0,0,0,0,0,0,0,0,56,48.8842,69.9426,16,0,0,0,0,0,0,2,98,1,70,-1,-1,2,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-57113-6,172.16.0.1,57113,192.168.10.50,80,6,5/7/2017 11:12:40,8414066,10,9,4545,15896,1029,112,454.479,445.611,7033,0,1766.19,3159.57,2429.3843190676184,2.2581234803720345,467448,1.34164e+06,3271820,83344,7867227,874136,2.4702e+06,6844077,204339,7107496,888437,2.21603e+06,5722967,59880,0,0,0,0,320,288,1.18849,1.06964,0,7033,1022.05,2294.58,5.2651e+06,1,1,0,1,0,0,0,0,0,1075.84,454.479,1766.19,320,0,0,0,0,0,0,10,4545,9,15896,29200,235,5,32,140981,81497,290506,79033,7.29676e+06,510082,8307298,6868481,DoS GoldenEye
151.75.51.195-192.168.10.16-443-31502-6,192.168.10.16,31502,151.75.51.195,443,6,5/7/2017 11:12:44,1291596,8,30,1237,41224,279,114,154.578,75.9939,3792,0,1374.13,1121.19,32874.83082945441,29.420964450184112,34908,44166.3,108371,10101,1032243,147463,221472,609840,39747,661991,22827.3,25050.7,51130,3258,1,0,0,0,160,600,6.19389,23.2271,0,3792,1088.74,1114.3,1.24166e+06,1,0,0,1,0,0,0,0,3,1117.39,154.578,1374.13,160,0,0,0,0,0,0,8,1237,30,41224,65535,28960,4,20,0,0,0,0,0,0,0,0,BENIGN
104.104.85.70-192.168.10.9-443-58667-6,192.168.10.9,58667,104.104.85.70,443,6,5/7/2017 11:12:56,2874592,4,8,678,12718,374,61,169.459,93.2084,2614,1069,1589.77,668.421,4660.1395954625905,4.174505460253142,261327,389643,1233912,77239,2311885,770628,1.325e+06,2218267,221552,1926082,275155,481936,1333631,40273,0,0,0,0,80,160,1.3915,2.783,61,2614,1030.46,869.719,756411,0,0,0,0,0,0,0,0,2,1116.33,169.459,1589.77,80,0,0,0,0,0,0,4,678,8,12718,64240,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-7245-6,172.16.0.1,7245,192.168.10.50,80,6,5/7/2017 11:12:57,10516601,11,13,6766,32646,2585,0,615.107,1343.16,11534,0,2511.27,4407.34,3747.5986775575116,2.2821061671922327,457244,1.472e+06,3921941,136776,8165616,816562,3.13832e+06,4606016,94208,9058337,754861,2.3521e+06,6500223,214895,0,0,0,0,352,416,1.04597,1.23614,0,11534,1576.48,3499.36,1.22455e+07,1,0,0,1,0,0,0,0,1,1642.17,615.107,2511.27,352,0,0,0,0,0,0,11,6766,13,32646,29200,235,6,32,30467.7,16978,50933,18497,6.03813e+06,0,6038133,6038133,DoS GoldenEye
192.168.10.50-172.16.0.1-80-9413-6,172.16.0.1,9413,192.168.10.50,80,6,5/7/2017 11:13:33,23492442,10,11,3970,45235,1461,14,397.048,629.731,8899,0,4112.28,4601.91,2094.5034151834875,0.8939045161843966,1.17462e+06,3.32831e+06,10163440,209633,22116900,2.45743e+06,7.06646e+06,11670494,177789,16308405,1.63084e+06,5.44616e+06,12050743,122945,0,0,0,0,200,220,0.425669,0.468236,0,8899,2236.59,3838.76,1.47361e+07,0,0,0,0,1,0,0,0,1,2343.1,397.048,4112.28,200,0,0,0,0,0,0,10,3970,11,45235,29200,235,7,20,398011,254774,883018,176251,1.70673e+07,0,17067277,17067277,DoS GoldenEye
104.254.206.127-192.168.10.19-123-47301-17,192.168.10.19,47301,104.254.206.127,123,17,5/7/2017 11:13:34,753568,2,1,59,95,33,28,29.7476,2.1568,95,95,94.5822,0,204.36111936812603,3.9810607669115465,376784,113035,575286,23957,673371,673371,0,673371,129392,0,0,0,0,0,0,0,0,0,16,8,2.65404,1.32702,28,95,38.5,33.205,1102.58,0,0,0,0,0,0,0,0,0,51.3333,29.7476,94.5822,16,0,0,0,0,0,0,2,59,1,95,-1,-1,2,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-59082-6,172.16.0.1,59082,192.168.10.50,80,6,5/7/2017 11:14:08,8306452,8,8,3076,33508,1353,0,384.505,524.362,13616,1064,4188.48,5058.31,4404.287173392442,1.92621350246772,553763,2.28023e+06,7305851,68124,6387149,912450,3.36327e+06,5936646,102784,5563890,794841,3.41376e+06,5563890,136310,0,0,0,0,160,160,0.963107,0.963107,0,13616,2152,4070.18,1.65664e+07,0,0,0,0,1,1,0,0,1,2286.5,384.505,4188.48,160,0,0,0,0,0,0,8,3076,8,33508,29200,235,5,20,113353,0,113353,113353,5.01377e+06,0,5013773,5013773,DoS GoldenEye
192.168.10.50-172.16.0.1-80-2909-6,172.16.0.1,2909,192.168.10.50,80,6,5/7/2017 11:15:37,9617115,11,9,4307,30552,1803,0,391.507,697.124,11920,374,3394.64,5788.93,3624.6837019210025,2.079625750549931,506164,1.64313e+06,3023332,127828,5799173,579917,1.51359e+06,4558578,15953,9357413,1.16968e+06,4.17807e+06,9287937,223353,0,0,0,0,220,180,1.14379,0.935832,0,11920,1659.95,4193.64,1.75866e+07,0,0,0,1,1,1,0,0,0,1742.95,391.507,3394.64,220,0,0,0,0,0,0,11,4307,9,30552,29200,235,4,20,85635.9,60663.9,201716,50773,6.60168e+06,0,6601680,6601680,DoS GoldenEye
91.131.11.137-192.168.10.8-53-25336-17,192.168.10.8,25336,91.131.11.137,53,17,5/7/2017 11:15:46,80067,1,1,48,184,48,48,47.9574,0,184,184,183.508,0,2897.5732823760104,24.979080020482847,80067,0,80067,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12.4895,12.4895,48,184,77.3333,77.8975,6068.01,0,0,0,0,0,0,0,0,1,116,47.9574,183.508,8,0,0,0,0,0,0,1,48,1,184,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
91.179.0.104-192.168.10.12-10450-38736-6,192.168.10.12,38736,91.179.0.104,10450,6,5/7/2017 11:15:52,2291649,15,6,928,1424,93,28,61.8588,27.0798,415,159,237.317,86.9676,1026.3351848385157,9.16370700748675,114582,97225.1,294566,6142,1909857,136418,107383,400511,33512,1414297,282859,248402,901687,79905,0,0,0,0,480,192,6.54551,2.6182,28,415,106.909,94.8334,8993.37,1,0,0,1,1,0,0,0,0,112,61.8588,237.317,480,0,0,0,0,0,0,15,928,6,1424,8192,28960,9,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-26116-6,172.16.0.1,26116,192.168.10.50,80,6,5/7/2017 11:15:56,8907056,13,12,6000,30861,2328,0,461.544,852.319,9754,633,2571.73,3521.98,4138.404429027953,2.8067635366837256,371127,1.41935e+06,3777256,53910,8110375,675865,2.17591e+06,3946818,94885,7248830,658985,2.58881e+06,5733909,13713,0,0,0,0,416,384,1.45952,1.34725,0,9754,1417.73,2728.83,7.44651e+06,0,0,0,1,0,0,0,0,0,1474.44,461.544,2571.73,416,0,0,0,0,0,0,13,6000,12,30861,29200,235,5,32,32345.2,14646.5,52913,15773,7.42355e+06,1.17638e+06,8907056,6378813,DoS GoldenEye
192.168.10.50-172.16.0.1-80-17866-6,172.16.0.1,17866,192.168.10.50,80,6,5/7/2017 11:16:36,9979235,10,6,3066,20145,1259,0,306.613,616.449,12461,0,3357.5,4989.75,2325.9297932156123,1.603329313319107,665282,2.62729e+06,6072450,6568,7999586,888843,3.07784e+06,7999586,17759,5380129,1.07603e+06,3.88661e+06,5166489,153000,0,0,0,0,200,120,1.00208,0.601248,0,12461,1365.35,3429.71,1.17629e+07,0,0,0,0,0,0,0,0,0,1450.69,306.613,3357.5,200,0,0,0,0,0,0,10,3066,6,20145,29200,235,3,20,29847.9,0,29848,29848,7.32348e+06,0,7323483,7323483,DoS GoldenEye
13.196.4.11-192.168.10.25-10450-20515-6,192.168.10.25,20515,13.196.4.11,10450,6,5/7/2017 11:16:45,164696,7,15,390,2599,80,28,55.6748,23.1636,444,6,173.275,133.363,18148.58891533492,133.57944333802885,7842.67,12449.4,39241,1254,124435,20739.2,26457.1,97570,4147,89446,6388.98,8329.24,29740,855,0,0,0,0,224,480,42.5026,91.0769,6,444,129.957,123.824,15332.4,1,0,0,0,0,0,0,0,2,135.864,55.6748,173.275,224,0,0,0,0,0,0,7,390,15,2599,8192,28960,2,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-43550-6,172.16.0.1,43550,192.168.10.50,80,6,5/7/2017 11:17:02,7858612,12,6,6933,11390,1778,0,577.733,614.667,6746,740,1898.34,2018,2331.5822183357573,2.2904808126422322,462271,1.85664e+06,3831193,97646,6338449,576223,2.56491e+06,4551283,134270,7013663,1.40273e+06,6.18413e+06,7013663,225069,1,0,0,0,384,192,1.52699,0.763494,0,6746,964.368,1414.12,1.99975e+06,0,0,0,1,0,0,0,0,0,1017.94,577.733,1898.34,384,0,0,0,0,0,0,12,6933,6,11390,29200,235,5,32,1.57172e+06,0,1571722,1571722,3.02687e+06,0,3026869,3026869,DoS GoldenEye
13.162.149.173-192.168.10.19-53-6637-17,192.168.10.19,6637,13.162.149.173,53,17,5/7/2017 11:17:46,306038,2,1,101,100,61,47,50.2802,4.7251,100,100,99.7762,0,656.7811840359693,9.802704239342827,153019,45905.7,280226,38388,264522,264522,0,264522,70107,0,0,0,0,0,0,0,0,0,16,8,6.53514,3.26757,47,100,50.25,28.8531,832.5,0,0,0,0,0,0,0,0,0,67,50.2802,99.7762,16,0,0,0,0,0,0,2,101,1,100,-1,-1,2,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-49969-6,172.16.0.1,49969,192.168.10.50,80,6,5/7/2017 11:18:44,11404466,9,8,3598,28051,1326,0,399.784,390.536,13855,0,3506.32,5285.44,2775.1408965575415,1.4906441038098583,712779,1.80446e+06,3608966,123754,9208392,1.15105e+06,3.15785e+06,6967804,76968,7690456,1.09864e+06,2.2685e+06,6483416,257353,0,0,0,0,180,160,0.789165,0.70148,0,13855,1758.28,3955,1.5642e+07,1,0,0,1,1,0,0,0,0,1861.71,399.784,3506.32,180,0,0,0,0,0,0,9,3598,8,28051,29200,235,5,20,2.11968e+06,427918,2725041,1794562,3.78775e+06,0,3787749,3787749,DoS GoldenEye
31.195.79.22-192.168.10.14-443-47459-6,192.168.10.14,47459,31.195.79.22,443,6,5/7/2017 11:19:40,519740,5,14,720,25742,275,43,143.906,94.0685,4537,844,1838.69,1508.25,50913.918497710394,36.55673990841574,28874.4,56597.1,133004,1613,462873,115718,242033,455723,7616,472722,36363.2,80942.6,256042,2787,0,0,0,0,100,280,9.62019,26.9365,43,4537,1323.1,1496.76,2.2403e+06,1,0,0,0,0,0,0,0,2,1392.74,143.906,1838.69,100,0,0,0,0,0,0,5,720,14,25742,64240,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50-172.16.0.1-80-53564-6,172.16.0.1,53564,192.168.10.50,80,6,5/7/2017 11:19:46,7661702,7,8,3058,19575,1569,0,436.851,579.692,8765,0,2446.91,2589.13,2954.043370520023,1.9577895355366213,547264,2.0273e+06,4020845,159177,5465955,910992,3.38919e+06,5465955,81903,7587108,1.08387e+06,4.33544e+06,7587108,277892,1,0,0,0,140,160,0.913635,1.04415,0,8765,1414.56,2178.66,4.74655e+06,1,0,0,1,0,0,0,0,1,1508.87,436.851,2446.91,140,0,0,0,0,0,0,7,3058,8,19575,29200,235,2,20,32408.2,0,32408,32408,4.9317e+06,0,4931699,4931699,DoS GoldenEye
192.168.10.50-172.16.0.1-80-60127-6,172.16.0.1,60127,192.168.10.50,80,6,5/7/2017 11:20:25,3083314,2,24,335,14706,344,93,167.668,70.8936,1065,421,612.741,368.854,4878.192749749133,8.432485306394353,123333,134692,368631,16510,2373928,2.37393e+06,0,2373928,494791,2580343,112189,136135,427181,20267,1,0,0,0,64,768,0.648653,7.78383,93,1065,557.074,374.833,140499,0,0,1,1,0,0,0,0,12,578.5,167.668,612.741,64,0,0,0,0,0,0,2,335,24,14706,29200,5840,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
192.168.10.50-172.16.0.1-80-59291-6,172.16.0.1,59291,192.168.10.50,80,6,5/7/2017 11:20:35,12648225,9,8,3865,41362,2442,0,429.421,921.785,21462,0,5170.24,7790.55,3575.758653882264,1.344062111482046,790514,3.41055e+06,9507097,159116,10357965,1.29475e+06,5.38287e+06,9762509,169183,11586566,1.65522e+06,7.37769e+06,11586566,418276,0,0,0,0,180,160,0.711562,0.6325,0,21462,2512.61,5884.93,3.46324e+07,0,1,0,1,0,0,0,0,0,2660.41,429.421,5170.24,180,0,0,0,0,0,0,9,3865,8,41362,29200,235,3,20,6257.48,0,6257,6257,6.43531e+06,0,6435308,6435308,DoS GoldenEye
192.168.10.50-172.16.0.1-80-54890-6,172.16.0.1,54890,192.168.10.50,80,6,5/7/2017 11:21:17,12424892,11,9,4175,31961,1524,0,379.519,507.187,10057,1757,3551.19,2998.27,2908.355259747932,1.6096719392007592,653942,2.60761e+06,5809724,119984,8165565,816556,3.11902e+06,5631755,149345,7191659,898957,3.64625e+06,7191659,197659,1,0,0,0,352,288,0.88532,0.724352,0,10057,1720.76,2585.33,6.68392e+06,0,0,0,1,0,0,0,0,0,1806.8,379.519,3551.19,352,0,0,0,0,0,0,11,4175,9,31961,29200,235,7,32,1.22961e+06,0,1229610,1229610,4.58087e+06,0,4580869,4580869,DoS GoldenEye
192.168.10.50-172.16.0.1-80-30987-6,172.16.0.1,30987,192.168.10.50,80,6,5/7/2017 11:21:21,11548651,11,6,3750,25311,1356,0,340.892,582.121,15084,0,4218.53,5835.23,2516.3978026524487,1.4720334002646716,721791,2.5879e+06,3595057,163596,7601610,760161,2.99335e+06,4948323,188903,6565907,1.31318e+06,3.99283e+06,6565907,145807,0,0,0,0,220,120,0.952492,0.519541,0,15084,1614.5,3959.77,1.56798e+07,0,0,0,1,0,0,0,0,0,1709.47,340.892,4218.53,220,0,0,0,0,0,0,11,3750,6,25311,29200,235,7,20,2.30973e+06,444870,3040702,1953194,4.24494e+06,899804,5742476,3405046,DoS GoldenEye
192.168.10.50-172.16.0.1-80-51793-6,172.16.0.1,51793,192.168.10.50,80,6,5/7/2017 11:21:27,24235413,13,8,6616,29313,2811,0,508.938,981.907,9699,2008,3664.14,3108.57,1482.50000938709,0.866500603889028,1.21177e+06,3.47006e+06,10962145,23790,20015852,1.66799e+06,4.37229e+06,7687134,258785,14477671,2.06824e+06,5.94273e+06,12104691,250919,0,0,0,0,260,160,0.536405,0.330095,0,9699,1633.14,2575.24,6.63186e+06,1,0,0,1,0,0,0,0,0,1710.9,508.938,3664.14,260,0,0,0,0,0,0,13,6616,8,29313,29200,235,6,20,21364.3,0,21364,21364,9.76167e+06,0,9761675,9761675,DoS GoldenEye
192.168.10.50-172.16.0.1-80-45562-6,172.16.0.1,45562,192.168.10.50,80,6,5/7/2017 11:21:33,7667067,12,5,5193,20725,1573,0,432.743,483.249,10222,1251,4145.1,4936.14,3380.4321783023415,2.2172755240041595,479192,2.56841e+06,7431236,127683,5639009,512637,2.61558e+06,5639009,138218,6095860,1.52397e+06,8.4363e+06,6095860,166648,0,0,0,0,240,100,1.56514,0.65214,0,10222,1439.89,3193.67,1.01996e+07,0,0,0,1,0,0,0,0,0,1524.59,432.743,4145.1,240,0,0,0,0,0,0,12,5193,5,20725,29200,235,6,20,69785.7,0,69786,69786,3.31518e+06,0,3315181,3315181,DoS GoldenEye
192.168.10.50-172.16.0.1-80-46233-6,172.16.0.1,46233,192.168.10.50,80,6,5/7/2017 11:21:58,11567492,9,7,4291,22291,2488,0,476.825,889.447,16109,0,3184.47,5233.63,2297.9916476276794,1.383186606050819,771166,2.15583e+06,4834975,34530,11389282,1.42366e+06,3.88035e+06,8357534,376301,6331306,1.05522e+06,3.25803e+06,6331306,130955,1,0,0,0,288,224,0.778042,0.605144,0,16109,1563.65,3773.89,1.42423e+07,0,1,0,1,1,0,0,0,0,1661.38,476.825,3184.47,288,0,0,0,0,0,0,9,4291,7,22291,29200,235,4,32,758086,0,758086,758086,5.99635e+06,2.1302e+06,9115981,4522833,DoS GoldenEye
